Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
jFEGRmuZe5fwCugyZnBmyg,Exotic Empanadas,635 2nd Ave,"{'latitude': 40.74528, 'longitude': -73.97574}",17,4.5,10016
ibAka1rRs3Rj8LMEAj-SnQ,Cuban Eddie's,216 Rivervale Rd,"{'latitude': 40.9954393575872, 'longitude': -74.0066490104517}",62,4.0,07675
trOfIBnEr_CxZuLRyGj9FQ,Miti Miti,138 5th Ave,"{'latitude': 40.6786672454389, 'longitude': -73.9791200818081}",1071,4.0,11217
boRM4i0UQswxQIp6CA9y_A,La Esquina - SoHo,114 Kenmare St,"{'latitude': 40.721372, 'longitude': -73.997529}",2031,3.5,10012
sgmfSQUBJfhBzhSUZDOBVg,Trova Cuban Cafe,7723 Bergenline Ave,"{'latitude': 40.80089, 'longitude': -74.00764}",90,4.0,07047
_ur5IcT5Vvy2VaWV817GTQ,Primavera Restaurant,623 Church Ave,"{'latitude': 40.64558, 'longitude': -73.973457}",26,3.0,11218
XpgquUrYWa-URbgi-3pykg,Patacon Pisao,139 Essex St,"{'latitude': 40.720379, 'longitude': -73.987588}",374,4.0,10002
hcF1k2mPULZl-l7EgutN8g,Las Palmas Restaurant,6153 Bergenline Ave,"{'latitude': 40.7909018538746, 'longitude': -74.0149954022577}",376,3.5,07093
ef5H_0iuBy3T4NIpUOpLDw,Conga Cafe,1218 Kennedy Blvd,"{'latitude': 40.7618223087012, 'longitude': -74.0426364895968}",194,4.0,07087
KVJlEzj1ZdK5CLSn50GuSA,Pio Pio Restaurant,449 Central Ave,"{'latitude': 40.7500509473516, 'longitude': -74.0465929359198}",64,3.5,07307
5PYk3BguxTepOsgHf67JsA,Gilberto's Cafeteria,7616 Bergenline Ave,"{'latitude': 40.7998082, 'longitude': -74.0079002}",33,4.0,07047
DGkpJKbCB-YS3m6wqynWXA,Guapo Mexican Cuban Cuisine,10 Warburton Ave,"{'latitude': 40.9347, 'longitude': -73.8991099}",182,4.0,10701
lUMCXD0iZ6hNot2dSEc_1w,El Castillo De Madison,207 Madison St,"{'latitude': 40.71295, 'longitude': -73.98954}",37,3.5,10002
TTGqDbPlAltW77Jr6JDeQQ,Costas - Arepa Bar,30 W 35th St,"{'latitude': 40.749711, 'longitude': -73.98571}",145,4.5,10001
XUnK_1giqqoG3O0trpQJew,Listo El Chimi,55-30 Myrtle Ave,"{'latitude': 40.6998583557259, 'longitude': -73.9073220084344}",71,3.5,11385
